id,centroid_lon,centroid_lat,area_m2,equivalent_diameter_m,perimeter_m,eccentricity,solidity,touches_edge,height_m,shadow_length_m,height_reason,confidence,confidence_bucket,signal_shape,signal_size,signal_separation,signal_shadow,detector_score
964,-5.9482859,39.9290842,10.065,3.58,11.592,0.6825,0.9057,False,,,unavailable,0.7448,high,0.9413,0.7422,0.5117,0.0,
965,-5.948363,39.9290799,11.953,3.901,11.876,0.6744,0.9048,False,,,unavailable,0.884,high,1.0,0.9649,0.664,0.0,
966,-5.9491798,39.929066,76.748,9.885,47.681,0.8373,0.7837,False,,,unavailable,0.2886,low,0.4242,0.0,0.4143,0.0,
967,-5.9495274,39.9290686,24.115,5.541,22.444,0.6229,0.8273,False,,,unavailable,0.6136,medium,0.6016,0.6456,0.5959,0.0,
968,-5.9487837,39.9291013,161.254,14.329,78.812,0.8916,0.8181,False,,,unavailable,0.1623,low,0.3262,0.0,0.1278,0.0,
969,-5.950722,39.9290666,7.339,3.057,10.944,0.6861,0.814,False,,,unavailable,0.6593,medium,0.77,0.7619,0.4237,0.0,
970,-5.9501311,39.9290662,10.904,3.726,11.055,0.5648,0.9811,False,,,unavailable,0.8882,high,1.0,0.9471,0.6952,0.0,
971,-5.9500918,39.9290647,1.887,1.55,4.422,0.8051,1.0,False,,,unavailable,0.6784,medium,1.0,0.3802,0.5908,0.0,
972,-5.94941,39.9290625,21.598,5.244,17.309,0.5483,0.9115,False,,,unavailable,0.6138,medium,0.9059,0.1361,0.741,0.0,
973,-5.9490903,39.9290651,7.339,3.057,10.139,0.8538,0.8974,False,,,unavailable,0.7147,high,0.8971,0.7869,0.4237,0.0,
974,-5.9484161,39.9290656,7.339,3.057,9.492,0.5256,0.9211,False,,,unavailable,0.7682,high,1.0,0.6591,0.5992,0.0,
975,-5.9483416,39.9290593,10.694,3.69,12.841,0.6943,0.8361,False,,,unavailable,0.7137,high,0.815,0.8095,0.4964,0.0,
976,-5.9490278,39.9290493,16.146,4.534,16.282,0.7851,0.8556,False,,,unavailable,0.6844,medium,0.7654,0.7003,0.5713,0.0,
977,-5.9482859,39.9290478,12.372,3.969,13.423,0.7655,0.8939,False,,,unavailable,0.7739,high,0.8628,0.9251,0.516,0.0,
978,-5.9493113,39.9290443,11.743,3.867,11.212,0.4956,1.0,False,,,unavailable,0.8386,high,1.0,0.7728,0.7106,0.0,
979,-5.9496536,39.9290296,12.162,3.935,12.128,0.6578,0.9831,False,,,unavailable,0.8563,high,1.0,0.842,0.6982,0.0,
980,-5.9485924,39.9290259,8.597,3.309,11.229,0.7702,0.8913,False,,,unavailable,0.7494,high,0.8569,0.8161,0.5536,0.0,
981,-5.948235,39.9290178,13.63,4.166,17.42,0.6184,0.7471,True,,,unavailable,0.5997,medium,0.5644,0.8022,0.4397,0.0,
982,-5.9486344,39.9290222,12.582,4.002,12.903,0.3488,0.8955,False,,,unavailable,0.8278,high,0.9496,0.7858,0.7236,0.0,
983,-5.9494368,39.929034,29.776,6.157,27.099,0.9169,0.7358,False,,,unavailable,0.2568,low,0.5095,0.0,0.2104,0.0,
984,-5.9493746,39.9290188,13.001,4.069,11.971,0.5299,1.0,False,,,unavailable,0.8526,high,1.0,0.8918,0.6367,0.0,
985,-5.949132,39.9290358,37.325,6.894,25.506,0.8317,0.8768,False,,,unavailable,0.4465,low,0.721,0.0,0.5636,0.0,
986,-5.9489481,39.9290146,17.614,4.736,16.913,0.3001,0.8317,False,,,unavailable,0.6332,medium,0.7738,0.4863,0.6116,0.0,
987,-5.9489901,39.9290068,12.372,3.969,12.602,0.7544,0.9219,False,,,unavailable,0.8197,high,0.9789,0.7956,0.6527,0.0,
988,-5.9483202,39.9290082,16.775,4.622,17.041,0.4298,0.8889,False,,,unavailable,0.5699,medium,0.7259,0.3581,0.5945,0.0,
989,-5.9493137,39.9290073,12.372,3.969,12.239,0.6859,0.9672,False,,,unavailable,0.8438,high,1.0,0.8474,0.6527,0.0,
990,-5.9496736,39.9289939,9.856,3.542,11.323,0.5248,0.8868,False,,,unavailable,0.8943,high,0.9659,0.9715,0.7313,0.0,
991,-5.9485813,39.9289995,13.211,4.101,12.508,0.3522,0.9844,False,,,unavailable,0.8007,high,1.0,0.6923,0.6699,0.0,
992,-5.9495292,39.9289852,16.566,4.593,15.903,0.6253,0.908,False,,,unavailable,0.7647,high,0.8232,0.8609,0.5982,0.0,
993,-5.9486403,39.9289918,10.694,3.69,10.944,0.5198,0.9808,False,,,unavailable,0.8378,high,1.0,0.9259,0.555,0.0,
994,-5.9482165,39.9289929,2.516,1.79,4.88,0.6528,0.8571,False,,,unavailable,0.5349,medium,1.0,0.0,0.5117,0.0,
995,-5.9493505,39.9289904,15.517,4.445,14.83,0.5139,0.881,False,,,unavailable,0.836,high,0.8867,0.993,0.6181,0.0,
996,-5.9489564,39.9289826,8.597,3.309,10.408,0.5727,0.9111,False,,,unavailable,0.8026,high,0.9974,0.818,0.5536,0.0,
997,-5.9497102,39.9289776,7.759,3.143,11.166,0.838,0.8605,False,,,unavailable,0.6591,medium,0.7819,0.8794,0.2914,0.0,
998,-5.9488856,39.928978,7.339,3.057,9.492,0.7833,0.9211,False,,,unavailable,0.6864,medium,1.0,0.5728,0.4237,0.0,
999,-5.9488577,39.9289789,4.194,2.311,6.538,0.7734,0.8,False,,,unavailable,0.5725,medium,1.0,0.2356,0.3963,0.0,
1000,-5.951131,39.9289768,10.904,3.726,12.35,0.7144,0.9286,False,,,unavailable,0.7191,high,0.8983,0.6737,0.5496,0.0,
1001,-5.9500447,39.9289528,42.358,7.344,33.656,0.7503,0.8347,False,,,unavailable,0.2152,low,0.4699,0.0,0.1247,0.0,
1002,-5.9498611,39.9289744,2.936,1.933,5.338,0.8421,1.0,False,,,unavailable,0.7317,high,1.0,0.6676,0.4737,0.0,
1003,-5.9510768,39.9289636,3.355,2.067,5.796,0.765,0.8889,False,,,unavailable,0.7234,high,1.0,0.6719,0.4431,0.0,
1004,-5.9494846,39.9289414,32.502,6.433,27.337,0.9438,0.8289,False,,,unavailable,0.2494,low,0.5465,0.0,0.1424,0.0,
1005,-5.9490013,39.9289628,9.856,3.542,11.592,0.6142,0.9216,False,,,unavailable,0.7987,high,0.9217,0.8716,0.5781,0.0,
1006,-5.9511513,39.9289415,2.516,1.79,4.422,0.0,1.0,False,,,unavailable,0.7573,high,1.0,0.7116,0.5117,0.0,
1007,-5.9493705,39.9289444,17.614,4.736,15.098,0.7141,0.913,False,,,unavailable,0.7599,high,0.971,0.6863,0.5802,0.0,
1008,-5.9489023,39.9289377,49.068,7.904,29.502,0.5605,0.8764,False,,,unavailable,0.4467,low,0.7084,0.0,0.5793,0.0,
1009,-5.9488384,39.9289354,11.953,3.901,12.396,0.6801,0.9194,False,,,unavailable,0.7116,high,0.9774,0.6346,0.4695,0.0,
1010,-5.9510751,39.928935,13.001,4.069,13.077,0.5629,0.9118,False,,,unavailable,0.7781,high,0.9554,0.6315,0.7118,0.0,
1011,-5.9487294,39.9289309,10.694,3.69,10.787,0.5792,0.9273,False,,,unavailable,0.8877,high,1.0,0.9387,0.702,0.0,
1012,-5.9486842,39.9289236,7.968,3.185,9.871,0.3818,0.9268,False,,,unavailable,0.7822,high,1.0,0.6601,0.6429,0.0,
1013,-5.951122,39.9289144,5.242,2.584,8.655,0.7297,0.7143,False,,,unavailable,0.6339,medium,0.8795,0.973,0.0,0.0,
1014,-5.9498199,39.9289104,3.355,2.067,5.606,0.7118,0.9412,False,,,unavailable,0.6796,medium,1.0,0.5316,0.4431,0.0,
1015,-5.9493155,39.9289156,83.458,10.308,44.836,0.7716,0.7713,False,,,unavailable,0.3101,low,0.5217,0.0,0.3663,0.0,
1016,-5.950903,39.9289032,37.116,6.874,33.025,0.5188,0.8389,False,,,unavailable,0.1604,low,0.4276,0.0,0.0,0.0,
1017,-5.9492553,39.9289029,35.858,6.757,27.069,0.7927,0.8465,False,,,unavailable,0.5415,medium,0.615,0.3036,0.6911,0.0,
1018,-5.9491211,39.9288964,19.921,5.036,18.477,0.7653,0.8482,False,,,unavailable,0.6829,medium,0.7333,0.5779,0.7274,0.0,
1019,-5.9514586,39.9288922,3.145,2.001,6.175,0.8308,0.8333,False,,,unavailable,0.6574,medium,1.0,0.9036,0.0,0.0,
1020,-5.9498319,39.9288932,10.275,3.617,12.54,0.7228,0.875,False,,,unavailable,0.7802,high,0.8211,0.945,0.5662,0.0,
1021,-5.9494771,39.9288839,11.743,3.867,11.703,0.6432,0.9825,False,,,unavailable,0.8391,high,1.0,0.8151,0.6699,0.0,
1022,-5.9490578,39.9288832,12.372,3.969,11.971,0.4147,0.9672,False,,,unavailable,0.8595,high,1.0,0.8978,0.6527,0.0,
1023,-5.9495597,39.9289347,115.541,12.129,52.575,0.8347,0.8464,False,,,unavailable,0.197,low,0.5253,0.0,0.0,0.0,
1024,-5.949243,39.9288682,4.613,2.424,7.549,0.7162,0.9167,False,,,unavailable,0.734,high,1.0,0.771,0.3779,0.0,
1025,-5.9503113,39.9288556,79.474,10.059,38.458,0.5975,0.9199,False,,,unavailable,0.2935,low,0.6753,0.0,0.1288,0.0,
1026,-5.9491322,39.9288622,4.823,2.478,7.817,0.7752,0.8846,False,,,unavailable,0.6718,medium,0.9918,0.59,0.3696,0.0,
1027,-5.951477,39.9288562,2.726,1.863,5.07,0.7297,0.9286,False,,,unavailable,0.7896,high,1.0,0.8351,0.4916,0.0,
1028,-5.9494436,39.9288537,16.775,4.622,17.561,0.7524,0.8421,False,,,unavailable,0.5255,medium,0.6836,0.3007,0.5605,0.0,
1029,-5.9490814,39.9288597,10.275,3.617,11.323,0.6622,0.9074,False,,,unavailable,0.8488,high,1.0,0.95,0.5662,0.0,
1030,-5.9493504,39.9288584,12.582,4.002,14.751,0.7687,0.8333,False,,,unavailable,0.7411,high,0.7266,0.9879,0.5117,0.0,
1031,-5.9493792,39.9288365,14.469,4.292,13.266,0.225,0.9583,False,,,unavailable,0.7952,high,1.0,0.5754,0.7693,0.0,
1032,-5.9486763,39.9288292,9.436,3.466,11.166,0.5039,0.8824,False,,,unavailable,0.7648,high,0.951,0.7777,0.5284,0.0,
1033,-5.9499763,39.9288266,48.859,7.887,28.744,0.5193,0.9031,False,,,unavailable,0.6352,medium,0.7431,0.5488,0.5921,0.0,
1034,-5.9491299,39.9288305,4.823,2.478,7.454,0.7838,0.8846,False,,,unavailable,0.6749,medium,1.0,0.59,0.3696,0.0,
1035,-5.949425,39.9288266,5.033,2.531,8.733,0.9204,0.8571,False,,,unavailable,0.5124,medium,0.8292,0.2828,0.3618,0.0,
1036,-5.949069,39.9288294,10.275,3.617,13.881,0.7545,0.7778,False,,,unavailable,0.7251,high,0.6701,0.95,0.5662,0.0,
1037,-5.9485993,39.9288252,9.856,3.542,11.703,0.72,0.9216,False,,,unavailable,0.7836,high,0.9043,0.9054,0.5171,0.0,
1038,-5.9494095,39.9288078,9.227,3.427,10.486,0.5789,0.9167,False,,,unavailable,0.7805,high,1.0,0.7633,0.5344,0.0,
1039,-5.9499311,39.9288078,15.308,4.415,16.014,0.8746,0.8795,False,,,unavailable,0.6895,medium,0.7501,0.8912,0.4149,0.0,
1040,-5.9497635,39.9288329,137.349,13.224,51.992,0.6157,0.9212,False,,,unavailable,0.2878,low,0.6385,0.0,0.1549,0.0,
1041,-5.9495943,39.9287988,9.436,3.466,11.703,0.6345,0.8654,False,,,unavailable,0.7078,high,0.8658,0.8522,0.3737,0.0,
1042,-5.9492487,39.9288006,2.516,1.79,4.88,0.7355,0.9231,False,,,unavailable,0.7191,high,1.0,0.5894,0.5117,0.0,
1043,-5.9490669,39.9287957,14.679,4.323,12.776,0.248,0.9859,False,,,unavailable,0.8867,high,1.0,0.7901,0.8474,0.0,
1044,-5.9491312,39.9287981,15.098,4.384,16.393,0.85,0.8276,False,,,unavailable,0.5486,medium,0.706,0.4904,0.4178,0.0,
1045,-5.9502673,39.9287726,21.389,5.219,20.468,0.7787,0.85,False,,,unavailable,0.6277,medium,0.6415,0.8463,0.3924,0.0,
1046,-5.9492937,39.9287828,27.26,5.891,20.626,0.6462,0.8844,False,,,unavailable,0.5192,medium,0.8052,0.0,0.6952,0.0,
1047,-5.9493632,39.9287788,10.065,3.58,11.703,0.4872,0.9057,False,,,unavailable,0.8498,high,0.9235,0.8875,0.7236,0.0,
1048,-5.9494067,39.9287672,8.807,3.349,10.519,0.711,0.913,False,,,unavailable,0.7938,high,1.0,0.7931,0.547,0.0,
1049,-5.9503025,39.9287637,4.404,2.368,7.281,0.5418,0.913,False,,,unavailable,0.7087,high,1.0,0.681,0.3868,0.0,
1050,-5.9492351,39.9287676,17.195,4.679,16.472,0.7452,0.8632,False,,,unavailable,0.5766,medium,0.7964,0.3024,0.5872,0.0,
1051,-5.9489725,39.9287622,16.985,4.65,15.935,0.6071,0.8265,False,,,unavailable,0.6058,medium,0.8405,0.5359,0.3939,0.0,
1052,-5.9486393,39.9287544,48.439,7.853,27.56,0.4519,0.9023,False,,,unavailable,0.5067,medium,0.8014,0.0,0.6597,0.0,
1053,-5.9490896,39.9287679,5.662,2.685,8.007,0.7712,0.931,False,,,unavailable,0.7039,high,1.0,0.5701,0.4824,0.0,
1054,-5.9489357,39.9287532,9.646,3.505,11.971,0.6376,0.8519,False,,,unavailable,0.719,high,0.8458,0.9163,0.3696,0.0,
1055,-5.9512209,39.928742,6.5,2.877,8.576,0.7558,0.8611,False,,,unavailable,0.7738,high,1.0,0.9578,0.3183,0.0,
1056,-5.9493861,39.9287421,12.372,3.969,13.44,0.592,0.8551,False,,,unavailable,0.7367,high,0.8607,0.8085,0.516,0.0,
1057,-5.9493448,39.9287401,9.856,3.542,12.35,0.562,0.8545,False,,,unavailable,0.7448,high,0.8119,0.8918,0.5171,0.0,
1058,-5.9514198,39.928734,26.002,5.754,20.42,0.7375,0.8552,False,,,unavailable,0.4512,medium,0.7836,0.0,0.5033,0.0,
1059,-5.9512528,39.9287255,2.936,1.933,4.059,0.7977,0.8235,False,,,unavailable,0.5222,medium,1.0,0.4711,0.0,0.0,
1060,-5.9502444,39.9287239,67.312,9.258,34.729,0.7214,0.8676,False,,,unavailable,0.5059,medium,0.7013,0.2446,0.5327,0.0,
1061,-5.9482589,39.9287136,7.759,3.143,10.771,0.7865,0.8605,False,,,unavailable,0.722,high,0.8404,0.719,0.5828,0.0,
1062,-5.9513844,39.9287135,12.162,3.935,12.144,0.7149,0.9355,False,,,unavailable,0.6731,medium,1.0,0.4334,0.5204,0.0,
1063,-5.951439,39.9287033,4.613,2.424,7.359,0.7359,0.9167,False,,,unavailable,0.7992,high,1.0,0.9796,0.3779,0.0,
1064,-5.9512489,39.9287041,2.097,1.634,3.506,0.4425,0.9091,False,,,unavailable,0.4891,medium,1.0,0.3652,0.0,0.0,
1065,-5.9509911,39.9286867,6.92,2.968,9.397,0.6231,0.9429,False,,,unavailable,0.7948,high,0.9848,0.9251,0.4363,0.0,
1066,-5.951188,39.928683,8.178,3.227,10.787,0.7399,0.9286,False,,,unavailable,0.7984,high,0.8832,0.9275,0.5676,0.0,
1067,-5.9506872,39.9286704,9.646,3.505,11.435,0.8017,0.8846,False,,,unavailable,0.8031,high,0.9271,0.873,0.5844,0.0,
1068,-5.9512349,39.9286677,7.339,3.057,9.665,0.5631,0.875,False,,,unavailable,0.8001,high,0.9873,0.9518,0.4237,0.0,
1069,-5.9509585,39.9286654,9.436,3.466,11.055,0.6487,0.9,False,,,unavailable,0.7906,high,0.9702,0.7749,0.5908,0.0,
1070,-5.9507493,39.9286531,7.339,3.057,11.703,0.8443,0.7447,False,,,unavailable,0.5625,medium,0.6734,0.6923,0.2996,0.0,
1071,-5.9499177,39.9286552,65.634,9.142,30.575,0.6065,0.9399,False,,,unavailable,0.7742,high,0.8823,0.6964,0.7224,0.0,
1072,-5.9489131,39.9286513,4.613,2.424,6.901,0.6324,0.9167,False,,,unavailable,0.7369,high,1.0,0.6235,0.5344,0.0,
1073,-5.9507482,39.9286243,9.017,3.388,11.055,0.2644,0.9348,False,,,unavailable,0.8291,high,0.9271,0.9999,0.5406,0.0,
1074,-5.9489734,39.9286238,12.372,3.969,11.86,0.498,0.9672,False,,,unavailable,0.8716,high,1.0,0.9364,0.6527,0.0,
1075,-5.9501684,39.928615,90.168,10.715,40.132,0.5557,0.9091,False,,,unavailable,0.4527,medium,0.7035,0.0,0.6044,0.0,
1076,-5.9506584,39.9286115,10.694,3.69,11.703,0.6674,0.9273,False,,,unavailable,0.7646,high,0.9813,0.7143,0.555,0.0,
1077,-5.9489077,39.9286171,20.131,5.063,21.005,0.8138,0.7559,False,,,unavailable,0.5624,medium,0.5734,0.4593,0.6522,0.0,
1078,-5.9494291,39.928608,13.211,4.101,12.73,0.5513,0.9403,False,,,unavailable,0.7967,high,1.0,0.7179,0.6316,0.0,
1079,-5.9507231,39.92861,7.968,3.185,10.139,0.6233,0.8261,False,,,unavailable,0.8006,high,0.974,0.8181,0.5751,0.0,
1080,-5.9493932,39.9286005,6.5,2.877,8.844,0.407,0.8857,False,,,unavailable,0.6422,medium,1.0,0.4047,0.4502,0.0,
1081,-5.9489565,39.9285907,11.953,3.901,11.592,0.5491,0.9661,False,,,unavailable,0.8961,high,1.0,0.9632,0.7043,0.0,
1082,-5.9488973,39.9285828,7.968,3.185,10.519,0.8686,0.9268,False,,,unavailable,0.712,high,0.905,0.7859,0.4066,0.0,
1083,-5.9494458,39.928577,11.743,3.867,12.508,0.5913,0.9032,False,,,unavailable,0.7997,high,0.9433,0.8974,0.5296,0.0,
1084,-5.9493728,39.9285751,24.954,5.637,23.2,0.6188,0.7727,False,,,unavailable,0.4016,low,0.5826,0.0,0.5858,0.0,
1085,-5.9503974,39.9285626,8.597,3.309,11.323,0.7269,0.9111,False,,,unavailable,0.7335,high,0.8426,0.9447,0.3915,0.0,
1086,-5.9493939,39.9285488,11.743,3.867,12.508,0.7641,0.9333,False,,,unavailable,0.8675,high,0.9433,0.9741,0.6699,0.0,
1087,-5.9499157,39.9285493,68.36,9.329,31.713,0.473,0.9235,False,,,unavailable,0.5657,medium,0.8541,0.0,0.7853,0.0,
1088,-5.9502588,39.9285357,3.145,2.001,5.717,0.7504,0.8824,False,,,unavailable,0.7441,high,1.0,0.7236,0.4576,0.0,
1089,-5.950812,39.9285246,46.133,7.664,26.533,0.5528,0.9244,False,,,unavailable,0.5099,medium,0.8235,0.0,0.6435,0.0,
1090,-5.9498593,39.9285295,7.339,3.057,9.76,0.8812,0.9211,False,,,unavailable,0.7234,high,0.9682,0.7293,0.4237,0.0,
1091,-5.949153,39.9285217,90.378,10.727,41.048,0.3384,0.8725,False,,,unavailable,0.4823,medium,0.674,0.0,0.7344,0.0,
1092,-5.948852,39.9285192,5.871,2.734,8.275,0.779,0.9032,False,,,unavailable,0.7347,high,1.0,0.4811,0.6699,0.0,
1093,-5.9499973,39.9285011,7.13,3.013,9.492,0.7525,0.9189,False,,,unavailable,0.7002,high,0.9944,0.7434,0.304,0.0,
1094,-5.9485378,39.9285022,17.614,4.736,17.42,0.7224,0.8936,False,,,unavailable,0.6106,medium,0.7294,0.5316,0.547,0.0,
1095,-5.9484991,39.9285006,4.404,2.368,8.007,0.8387,0.875,False,,,unavailable,0.6419,medium,0.8631,0.6317,0.3868,0.0,
1096,-5.9488564,39.9284872,41.31,7.252,25.189,0.4406,0.8914,False,,,unavailable,0.5041,medium,0.8182,0.0,0.6314,0.0,
1097,-5.9514609,39.9284655,2.936,1.933,5.449,0.8299,1.0,False,,,unavailable,0.7568,high,1.0,0.7481,0.4737,0.0,
1098,-5.9497464,39.9284627,23.066,5.419,18.019,0.4369,0.9167,False,,,unavailable,0.7318,high,0.8927,0.5146,0.7558,0.0,
1099,-5.9496989,39.9284565,13.84,4.198,14.071,0.7474,0.9041,False,,,unavailable,0.7517,high,0.8784,0.9149,0.4363,0.0,
1100,-5.9499747,39.9284446,13.001,4.069,12.239,0.4591,0.9538,False,,,unavailable,0.8927,high,1.0,0.9813,0.6753,0.0,
1101,-5.9514879,39.9284461,18.034,4.792,17.041,0.6579,0.8866,False,,,unavailable,0.5467,medium,0.7804,0.2394,0.5734,0.0,
1102,-5.95144,39.9284381,13.63,4.166,12.965,0.4643,0.9155,False,,,unavailable,0.7427,high,1.0,0.5172,0.6595,0.0,
1103,-5.9487547,39.928433,13.42,4.134,12.887,0.3723,0.9552,False,,,unavailable,0.8751,high,1.0,0.9358,0.6647,0.0,
1104,-5.9499144,39.9284266,9.646,3.505,10.297,0.4805,0.9787,False,,,unavailable,0.8752,high,1.0,0.8614,0.7392,0.0,
1105,-5.9516219,39.9284201,2.726,1.863,5.07,0.7297,0.9286,False,,,unavailable,0.7585,high,1.0,0.7357,0.4916,0.0,
1106,-5.948648,39.928406,11.533,3.832,11.703,0.3365,0.9483,False,,,unavailable,0.8978,high,1.0,0.9558,0.717,0.0,
1107,-5.9499613,39.9284013,13.211,4.101,12.239,0.4903,0.9692,True,,,unavailable,0.8825,high,1.0,0.9924,0.6316,0.0,
